iter	RMSE
3219	2704428.981
3220	2703821.714
3221	2703338.088
3222	2702720.91
3223	2702200.254
3224	2701557.635
3225	2701075.615
3226	2700403.249
3227	2699798.571
3228	2699190.756
3229	2698529.437
3230	2697843.21
3231	2697265.525
3232	2696647.292
3233	2696163.35
3234	2695629.155
3235	2695186.53
3236	2694665.088
3237	2694123.898
3238	2693515.146
3239	2692936.855
3240	2692442.534
3241	2691740.38
3242	2691303.3
3243	2690830.401
3244	2690182.453
3245	2689617.845
3246	2689169.393
3247	2688632.464
3248	2688120.908
3249	2687478.538
3250	2686938.741
3251	2686433.468
3252	2685959.242
3253	2685362.357
3254	2684920.633
3255	2684463.567
3256	2683793.132
3257	2683079.252
3258	2682543.49
3259	2682002.32
3260	2681451.521
3261	2680851.453
3262	2680323.647
3263	2679805.462
3264	2679236.656
3265	2678709.444
3266	2678160.458
3267	2677714.596
3268	2677263.907
3269	2676621.192
3270	2675898.091
3271	2675462.613
3272	2674870.689
3273	2674406.697
3274	2673878.212
3275	2673244.435
3276	2672611.991
3277	2671998.096
3278	2671280.579
3279	2670735.249
3280	2670053.315
3281	2669460.528
3282	2668828.612
3283	2668246.633
3284	2667643.595
3285	2667179.511
3286	2666770.85
3287	2666110.036
3288	2665622.443
3289	2665132.834
3290	2664530.431
3291	2664089.568
3292	2663330.033
3293	2662619.418
3294	2662054.64
3295	2661467.753
3296	2660800.904
3297	2660207.971
3298	2659578.59
3299	2659031.015
3300	2658585.917
3301	2658036.095
3302	2657542.085
3303	2657057.216
3304	2656491.991
3305	2655909.312
3306	2655471.21
3307	2654803.976
3308	2654255.452
3309	2653828.27
3310	2653266.78
3311	2652674.221
3312	2652061.664
3313	2651541.792
3314	2651036.439
3315	2650388.3
3316	2649794.806
3317	2649377.554
3318	2648963.718
3319	2648493.355
3320	2647938.066
3321	2647304.283
3322	2646739.898
3323	2646116.322
3324	2645645.575
3325	2644992.653
3326	2644587.605
3327	2644043.156
3328	2643459.083
3329	2642862.007
3330	2642363.775
3331	2641825.969
3332	2641262.294
3333	2640652.412
3334	2639971.962
3335	2639494.124
3336	2638934.477
3337	2638292.252
3338	2637883.251
3339	2637381.212
3340	2636828.812
3341	2636254.374
3342	2635701.06
3343	2635146.986
3344	2634698.201
3345	2634292.385
3346	2633595.094
3347	2632964.349
3348	2632432.014
3349	2631977.046
3350	2631572.885
3351	2630848.182
3352	2630284.127
3353	2629864.897
3354	2629273.339
3355	2628814.461
3356	2628241.155
3357	2627621.169
3358	2627185.947
3359	2626644.304
3360	2626021.237
3361	2625418.809
3362	2624876.492
3363	2624400.799
3364	2623876.87
3365	2623309.424
3366	2622838.195
3367	2622412.703
3368	2621925.084
3369	2621227.909
3370	2620541.658
3371	2619866.901
3372	2619198.236
3373	2618784.368
3374	2618225.96
3375	2617801.27
3376	2617369.715
3377	2616785.079
3378	2616327.991
3379	2615860.606
3380	2615426.666
3381	2614816.51
3382	2614303.312
3383	2613692.921
3384	2613053.08
3385	2612647.629
3386	2612118.23
3387	2611636.476
3388	2611076.416
3389	2610438.972
3390	2609854.638
3391	2609196.322
3392	2608746.446
3393	2608125.815
3394	2607495.264
3395	2606913.442
3396	2606344.194
3397	2605896.08
3398	2605394.638
3399	2604796.422
3400	2604265.702
3401	2603730.177
3402	2603215.135
3403	2602739.75
3404	2602196.654
3405	2601568.312
3406	2601136.509
3407	2600538.571
3408	2599847.316
3409	2599412.73
3410	2598816.08
3411	2598157.837
3412	2597525.987
3413	2596871.396
3414	2596251.854
3415	2595621.423
3416	2595186.587
3417	2594753.12
3418	2594321.609
3419	2593744.785
3420	2593205.3
3421	2592692.064
3422	2592166.859
3423	2591762.59
3424	2591198.346
3425	2590788.276
3426	2590260.09
3427	2589808.726
3428	2589294.279
3429	2588692.575
3430	2588070.869
3431	2587636.134
3432	2587093.197
3433	2586511.854
3434	2585863.275
3435	2585237.803
3436	2584703.712
3437	2584194.118
3438	2583726.835
3439	2583191.87
3440	2582690.212
3441	2582238.314
3442	2581618.006
3443	2581156.315
3444	2580617.052
3445	2579939.355
3446	2579392.074
3447	2578902.387
3448	2578275.455
3449	2577685.981
3450	2577073.946
3451	2576516.629
3452	2575990
3453	2575549.244
3454	2575042.728
3455	2574533.028
3456	2573985.376
3457	2573358.291
3458	2572893.201
3459	2572455.866
3460	2571934.453
3461	2571418.83
3462	2570920.566
3463	2570419.436
3464	2569820.823
3465	2569278.582
3466	2568642.303
3467	2568151.626
3468	2567540.711
3469	2566956.052
3470	2566365.436
3471	2565697.756
3472	2565071.146
3473	2564637.326
3474	2564086.292
3475	2563605.638
3476	2563118.141
3477	2562460.734
3478	2561881.256
3479	2561248.312
3480	2560688.999
3481	2560173.194
3482	2559716.398
3483	2559113.687
3484	2558584.655
3485	2558151.233
3486	2557697.591
3487	2557304.708
3488	2556713.413
3489	2556217.719
3490	2555637.514
3491	2555004.58
3492	2554490.145
3493	2553986.737
3494	2553455.075
3495	2552978.717
3496	2552412.247
3497	2551809.692
3498	2551384.299
3499	2550655.287
3500	2550067.044
3501	2549521.045
3502	2548917.665
3503	2548248.8
3504	2547600.654
3505	2547128.211
3506	2546589.117
3507	2546089.615
3508	2545516.155
3509	2544892.63
3510	2544279.247
3511	2543714.034
3512	2543140.076
3513	2542770.984
3514	2542333.641
3515	2541759.178
3516	2541312.378
3517	2540738.754
3518	2540020.259
3519	2539514.15
3520	2539035.161
3521	2538499.143
3522	2538018.574
3523	2537623.142
3524	2537052.931
3525	2536462.275
3526	2535735.555
3527	2535174.763
3528	2534624.196
3529	2534009.832
3530	2533573.38
3531	2532938.702
3532	2532401.612
3533	2531877.56
3534	2531466.894
3535	2530880.08
3536	2530425.185
3537	2529971.362
3538	2529477.934
3539	2528934.21
3540	2528485.479
3541	2527951.854
3542	2527499.701
3543	2526993.129
3544	2526342.313
3545	2525634.744
3546	2525101.234
3547	2524547.497
3548	2524054.387
3549	2523476.67
3550	2523064.6
3551	2522482.84
3552	2521968.863
3553	2521289.166
3554	2520749.284
3555	2520209.634
3556	2519766.735
3557	2519231.171
3558	2518668.776
3559	2518131.24
3560	2517664.477
3561	2517129.521
3562	2516674.865
3563	2516188.161
3564	2515806.175
3565	2515159.563
3566	2514632.204
3567	2514022.719
3568	2513591.569
3569	2513209.707
3570	2512683.826
3571	2512153.902
3572	2511761.359
3573	2511067.858
3574	2510528.935
3575	2509971.996
3576	2509365.301
3577	2508751.768
3578	2508217.086
3579	2507625.08
3580	2507059.017
3581	2506575.329
3582	2505959.52
3583	2505425.326
3584	2505038.61
3585	2504623.34
3586	2504184.576
3587	2503665.582
3588	2503180.001
3589	2502589.549
3590	2502119.232
3591	2501552.01
3592	2500957.929
3593	2500597.797
3594	2499994.834
3595	2499438.85
3596	2498872.653
3597	2498208.096
3598	2497648.049
3599	2496989.339
3600	2496451.669
3601	2495972.313
3602	2495395.967
3603	2494810.974
3604	2494427.711
3605	2493866.606
3606	2493300.573
3607	2492747.012
3608	2492225.089
3609	2491820.002
3610	2491290.449
3611	2490813.327
3612	2490445.682
3613	2490026.378
3614	2489461.374
3615	2488888.623
3616	2488269.662
3617	2487559.887
3618	2487026.041
3619	2486530.991
3620	2486027.433
3621	2485559.577
3622	2485024.979
3623	2484488.614
3624	2484113.829
3625	2483583.41
3626	2483150.026
3627	2482658.716
3628	2482079.027
3629	2481597.54
3630	2481202.296
3631	2480659.162
3632	2480112.127
3633	2479497.458
3634	2478923.565
3635	2478371.229
3636	2477930.311
3637	2477342.037
3638	2476892.941
3639	2476294.252
3640	2475811.14
3641	2475373.652
3642	2475009.694
3643	2474586.913
3644	2474046.105
3645	2473566.047
3646	2472994.066
3647	2472563.86
3648	2471959.878
3649	2471454.993
3650	2470948.041
3651	2470371.948
3652	2469928.221
3653	2469533.918
3654	2468994.079
3655	2468427.398
3656	2467983.616
3657	2467492.559
3658	2466908.24
3659	2466408.168
3660	2465950.446
3661	2465380.924
3662	2464746.214
3663	2464265.128
3664	2463810.838
3665	2463356.907
3666	2462994.952
3667	2462347.396
3668	2461851.752
3669	2461274.126
3670	2460743.687
3671	2460325.325
3672	2459752.675
3673	2459390.165
3674	2458837.408
3675	2458373.325
3676	2457933.831
3677	2457522.363
3678	2457149.049
3679	2456691.659
3680	2456229.386
3681	2455741.904
3682	2455357.966
3683	2454938.729
3684	2454325.955
3685	2453917.904
3686	2453337.254
3687	2452760.167
3688	2452370.447
3689	2451989.675
3690	2451528.141
3691	2450980.233
3692	2450425.427
3693	2449929.34
3694	2449500.678
3695	2449119.217
3696	2448547.298
3697	2447942.653
3698	2447391.439
3699	2446998.634
3700	2446526.559
3701	2445955.828
3702	2445323.648
3703	2444935.882
3704	2444512.991
3705	2443998.072
3706	2443427.428
3707	2442846.282
3708	2442341.899
3709	2441802.183
3710	2441357.126
3711	2440805.954
3712	2440278.046
3713	2439726.174
3714	2439159.96
3715	2438533.658
3716	2437987.612
3717	2437415.404
3718	2436888.426
3719	2436494.906
3720	2435939.871
3721	2435565.199
3722	2435096.39
3723	2434624.093
3724	2434094.726
3725	2433666.83
3726	2433140.282
3727	2432769.734
3728	2432373.369
3729	2431805.004
3730	2431314.533
3731	2430754.968
3732	2430096.707
3733	2429659.124
3734	2429213.637
3735	2428755.085
3736	2428285.159
3737	2427824.532
3738	2427442.965
3739	2426915.466
3740	2426538.877
3741	2426004.626
3742	2425518.02
3743	2425031.546
3744	2424434.183
3745	2424067.964
3746	2423611.774
3747	2423166.519
3748	2422665.926
3749	2422126.94
3750	2421499.671
3751	2421051.15
3752	2420532.953
3753	2420050.68
3754	2419570.678
3755	2418978.935
3756	2418509.833
3757	2418008.737
3758	2417567.47
3759	2416987.992
3760	2416585.347
3761	2416050.886
3762	2415517.166
3763	2414931.53
3764	2414318.373
3765	2413779.142
3766	2413256.168
3767	2412799.385
3768	2412358.249
3769	2411945.351
3770	2411358.73
3771	2410840.67
3772	2410357.337
3773	2409877.214
3774	2409353.713
3775	2408922.495
3776	2408571.831
3777	2408020.355
3778	2407500.73
3779	2407091.939
3780	2406598.992
3781	2406151.732
3782	2405818.575
3783	2405311.684
3784	2404833.37
3785	2404379.771
3786	2403964.813
3787	2403594.058
3788	2403199.855
3789	2402725.459
3790	2402268.632
3791	2401665.565
3792	2401129.069
3793	2400663.269
3794	2400261.016
3795	2399729.938
3796	2399161.572
3797	2398692.448
3798	2398310.792
3799	2397907.3
3800	2397482.948
3801	2396959.653
3802	2396374.169
3803	2395902.407
3804	2395376.927
3805	2394813.247
3806	2394462.926
3807	2393982.569
3808	2393539.182
3809	2393110.425
3810	2392696.496
3811	2392317.983
3812	2391741.516
3813	2391336.792
3814	2390741.642
3815	2390285.498
3816	2389805.142
3817	2389303.689
3818	2388763.581
3819	2388252.976
3820	2387727.617
3821	2387240.33
3822	2386720.343
3823	2386357.517
3824	2385952.064
3825	2385487.419
3826	2384936.574
3827	2384563.81
3828	2384053.989
3829	2383611.906
3830	2383093.085
3831	2382725.188
3832	2382358.047
3833	2381911.201
3834	2381374.985
3835	2380967.632
3836	2380399.989
3837	2379944.008
3838	2379441.475
3839	2378982.111
3840	2378476.324
3841	2378001.91
3842	2377563.202
3843	2376980.065
3844	2376448.439
3845	2375904.869
3846	2375401.396
3847	2374822.65
3848	2374387.341
3849	2373855.506
3850	2373356.472
3851	2372866.811
3852	2372425.624
3853	2372054.293
3854	2371581.152
3855	2371144.534
3856	2370625.746
3857	2370095.859
3858	2369717.01
3859	2369200.764
3860	2368801.383
3861	2368421.497
3862	2367958.233
3863	2367547.767
3864	2366907.253
3865	2366348.196
3866	2365885.372
3867	2365495.742
3868	2365037.823
3869	2364557.29
3870	2364035.792
3871	2363524.962
3872	2363083.736
3873	2362682.472
3874	2362294.923
3875	2361892.768
3876	2361231.179
3877	2360713.235
3878	2360290.399
3879	2359861.448
3880	2359323.317
3881	2358851.081
3882	2358492.278
3883	2358085.047
3884	2357512.371
3885	2357052.88
3886	2356571.77
3887	2356113.43
3888	2355599.052
3889	2355098.154
3890	2354739.463
3891	2354390.667
3892	2353949.897
3893	2353434.377
3894	2352979.044
3895	2352473.135
3896	2352069.882
3897	2351497.787
3898	2351075.787
3899	2350578.118
3900	2350127.311
3901	2349612.542
3902	2349149.104
3903	2348704.594
3904	2348282.026
3905	2347747.678
3906	2347345.98
3907	2346956.846
3908	2346587.472
3909	2346108.14
3910	2345718.469
3911	2345257.178
3912	2344708.664
3913	2344354.174
3914	2343860.315
3915	2343421.68
3916	2342943.704
3917	2342395.621
3918	2341973.282
3919	2341420.046
3920	2341047.118
3921	2340510.75
3922	2340088.746
3923	2339636.762
3924	2339203.839
3925	2338843.298
3926	2338378.135
3927	2337920.307
3928	2337508.636
3929	2336905.701
3930	2336389.011
3931	2335785.776
3932	2335282.636
3933	2334908.461
3934	2334434.423
3935	2333948.809
3936	2333545.827
3937	2333157.88
3938	2332662.119
3939	2332131.109
3940	2331689.526
3941	2331218.302
3942	2330629.904
3943	2330198.265
3944	2329750.017
3945	2329336.316
3946	2328807.16
3947	2328271.937
3948	2327893.263
3949	2327438.393
3950	2327026.623
3951	2326484.727
3952	2326123.95
3953	2325686.295
3954	2325283.839
3955	2324860.442
3956	2324324
3957	2323755.396
3958	2323211.022
3959	2322871.921
3960	2322341.196
3961	2321993.964
3962	2321533.425
3963	2321111.03
3964	2320642.761
3965	2320245.857
3966	2319902.287
3967	2319479.274
3968	2318985.871
3969	2318399.744
3970	2318020.37
3971	2317559.683
3972	2317159.486
3973	2316806.241
3974	2316423.619
3975	2315937.239
3976	2315555.336
3977	2315026.736
3978	2314540.201
3979	2314041.15
3980	2313657.783
3981	2313324.029
3982	2312770.089
3983	2312336.093
3984	2311733.488
3985	2311265.631
3986	2310874.525
3987	2310437.816
3988	2309953.475
3989	2309446.022
3990	2308962.025
3991	2308503.965
3992	2308068.815
3993	2307700.041
3994	2307176.774
3995	2306747.176
3996	2306216.986
3997	2305863.466
3998	2305512.672
3999	2305122.388
4000	2304649.033
4001	2304272.483
4002	2303921.251
4003	2303499.526
4004	2303096.787
4005	2302750.442
4006	2302325.994
4007	2301861.279
4008	2301348.038
4009	2300887.773
4010	2300520.586
4011	2300131.115
4012	2299714.663
4013	2299100.958
4014	2298672.594
4015	2298154.804
4016	2297722.101
4017	2297284.718
4018	2296925.857
4019	2296473.756
4020	2295980.108
4021	2295425.675
4022	2294965.388
4023	2294454.11
4024	2294062.024
4025	2293590.943
4026	2293174.679
4027	2292646.651
4028	2292228.703
4029	2291723.509
4030	2291235.164
4031	2290843.669
4032	2290491.099
4033	2289934.696
4034	2289518.86
4035	2289006.187
4036	2288517.757
4037	2287986.686
4038	2287482.217
4039	2286973.259
4040	2286483.648
4041	2286036.888
4042	2285524.014
4043	2285149.384
4044	2284575.692
4045	2284057.897
4046	2283512.435
4047	2282967.925
4048	2282431.07
4049	2281929.406
4050	2281424.248
4051	2281016.989
4052	2280551.43
4053	2279963.903
4054	2279562.634
4055	2279069.361
4056	2278674.994
4057	2278212.123
4058	2277766.261
4059	2277245.221
4060	2276846.628
4061	2276337.371
4062	2275951.636
4063	2275456.377
4064	2275009.395
4065	2274668.689
4066	2274331.072
4067	2273994.993
4068	2273578.998
4069	2273250.973
4070	2272911.722
4071	2272564.958
4072	2272122.223
4073	2271669.468
4074	2271264.512
4075	2270849.903
4076	2270367.382
4077	2269967.194
4078	2269587.343
4079	2269041.338
4080	2268565.77
4081	2268155.04
4082	2267633.279
4083	2267180.037
4084	2266714.091
4085	2266252.634
4086	2265641.089
4087	2265327.756
4088	2264823.099
4089	2264290.137
4090	2263910.912
4091	2263501.183
4092	2263079.741
4093	2262600.692
4094	2262141.293
4095	2261813.559
4096	2261346.944
4097	2260911.239
4098	2260419.579
4099	2259890.984
4100	2259471.435
4101	2259072.639
4102	2258543.11
4103	2258155.244
4104	2257673.637
4105	2257210.667
4106	2256744.011
4107	2256404.191
4108	2256054.099
4109	2255566.69
4110	2255151.208
4111	2254807.399
4112	2254299.429
4113	2253927.657
4114	2253413.582
4115	2252978.803
4116	2252508.472
4117	2251988.847
4118	2251529.663
4119	2251085.126
4120	2250690.625
4121	2250199.17
4122	2249678.969
4123	2249331.584
4124	2248851.495
4125	2248397.06
4126	2247973.887
4127	2247601.644
4128	2247293.915
4129	2246923.391
4130	2246431.749
4131	2245977.941
4132	2245625.024
4133	2245202.669
4134	2244690.993
4135	2244320.717
4136	2243832.874
4137	2243383.971
4138	2243022.055
4139	2242683.218
4140	2242235.045
4141	2241760.048
4142	2241304.732
4143	2240793.981
4144	2240295.828
4145	2239914.684
4146	2239465.555
4147	2239099.642
4148	2238648.018
4149	2238307.569
4150	2237933.03
4151	2237437.993
4152	2236910.862
4153	2236447.511
4154	2236088.734
4155	2235675.891
4156	2235356.647
4157	2234925.51
4158	2234518.247
4159	2234111.51
4160	2233780.973
4161	2233451.369
4162	2233103.653
4163	2232539.052
4164	2232203.666
4165	2231777.559
4166	2231301.544
4167	2230930.822
4168	2230461.752
4169	2229878.704
4170	2229544.946
4171	2229253.464
4172	2228803.436
4173	2228337.874
4174	2227837.44
4175	2227449.049
4176	2227122.723
4177	2226694.552
4178	2226212.403
4179	2225817.874
4180	2225463.831
4181	2225080.14
4182	2224716.616
4183	2224287.857
4184	2223846.991
4185	2223514.663
4186	2223123.033
4187	2222660.214
4188	2222205.356
4189	2221900.673
4190	2221499.285
4191	2221128.151
4192	2220810.147
4193	2220250.384
4194	2219923.313
4195	2219422.792
4196	2218861.198
4197	2218471.497
4198	2218128.602
4199	2217799.262
4200	2217357.291
4201	2216925.35
4202	2216380.503
4203	2216023.705
4204	2215637.784
4205	2215219.05
4206	2214747.425
4207	2214375.801
4208	2213983.506
4209	2213449.019
4210	2213051.849
4211	2212678.623
4212	2212214.2
4213	2211867.379
4214	2211364.549
4215	2211050.456
4216	2210668.388
4217	2210338.977
4218	2209900.12
4219	2209463.143
4220	2208980.061
4221	2208507.311
4222	2208148.056
4223	2207723.703
4224	2207280.55
4225	2206792.23
4226	2206297.062
4227	2205991.538
4228	2205528.96
4229	2205126.198
4230	2204645.173
4231	2204137.261
4232	2203757.668
4233	2203245.778
4234	2202852.57
4235	2202353.522
4236	2201880.308
4237	2201495.039
4238	2201079.032
4239	2200618.673
4240	2200311.512
4241	2199821.968
4242	2199408.193
4243	2199057.577
4244	2198613.561
4245	2198283.504
4246	2197712.453
4247	2197343.429
4248	2196942.153
4249	2196495.928
4250	2196071.897
4251	2195753.479
4252	2195375.187
4253	2194914.132
4254	2194539.467
4255	2194076.875
4256	2193592.678
4257	2193184.31
4258	2192639.268
4259	2192174.937
4260	2191776.822
4261	2191316.178
4262	2190861.656
4263	2190548.266
4264	2190197.916
4265	2189794.133
4266	2189435.827
4267	2188928.602
4268	2188620.906
4269	2188282.417
4270	2187907.337
4271	2187595.723
4272	2187084.654
4273	2186599.465
4274	2186184.4
4275	2185654.146
4276	2185304.879
4277	2184830.323
4278	2184491.278
4279	2184089.444
4280	2183659.703
4281	2183239.272
4282	2182910.32
4283	2182506.575
4284	2182179.718
4285	2181705.352
4286	2181362.576
4287	2180993.679
4288	2180536.552
4289	2180148.778
4290	2179746.524
4291	2179326.061
4292	2178938.445
4293	2178557.518
4294	2178247.668
4295	2177774.351
4296	2177346.34
4297	2176908.856
4298	2176570.135
4299	2176081.787
4300	2175758.982
4301	2175409.007
4302	2175046.462
4303	2174705.899
4304	2174427.919
4305	2173970.751
4306	2173520.401
4307	2173126.558
4308	2172697.357
4309	2172258.492
4310	2171903.801
4311	2171445.174
4312	2171032.711
4313	2170621.621
4314	2170240.494
4315	2169756.551
4316	2169297.692
4317	2168903.548
4318	2168493.212
4319	2168076.785
4320	2167606.362
4321	2167203.36
4322	2166852.852
4323	2166360.272
4324	2166022.556
4325	2165526.243
4326	2165178.632
4327	2164719.163
4328	2164281.1
4329	2163847.947
4330	2163476.352
4331	2163016.129
4332	2162555.402
4333	2162066.625
4334	2161646.422
4335	2161358.025
4336	2161005.74
4337	2160547.683
4338	2160160.426
4339	2159727.957
4340	2159243.868
4341	2158773.869
4342	2158320.256
4343	2157962.234
4344	2157546.094
4345	2157097.446
4346	2156645.513
4347	2156246.005
4348	2155772.417
4349	2155246.163
4350	2154841.545
4351	2154464.107
4352	2153968.835
4353	2153674.672
4354	2153227.239
4355	2152753.299
4356	2152306.78
4357	2151975.482
4358	2151576.604
4359	2151201.176
4360	2150819.232
4361	2150330.003
4362	2150004.473
4363	2149685.122
4364	2149311.683
4365	2148816.673
4366	2148290.5
4367	2147830.111
4368	2147469.708
4369	2147098.425
4370	2146642.849
4371	2146146.924
4372	2145732.568
4373	2145301.265
4374	2144908.447
4375	2144507.973
4376	2144064.931
4377	2143584.142
4378	2143123.431
4379	2142809.223
4380	2142316.457
4381	2141896.718
4382	2141429.718
4383	2141032.406
4384	2140706.632
4385	2140231.271
4386	2139886.733
4387	2139566.49
4388	2139123.961
4389	2138757.972
4390	2138268.374
4391	2137937.16
4392	2137588.382
4393	2137179.609
4394	2136760.634
4395	2136368.225
4396	2136075.438
4397	2135698.098
4398	2135313.991
4399	2134964.339
4400	2134520.733
4401	2134169.523
4402	2133656.985
4403	2133180.165
4404	2132865.605
4405	2132571.227
4406	2132205.504
4407	2131791.375
4408	2131351.693
4409	2130901.291
4410	2130574.306
4411	2130123.558
4412	2129602.009
4413	2129168.639
4414	2128771.222
4415	2128279.982
4416	2127867.775
4417	2127451.578
4418	2127017.696
4419	2126674.334
4420	2126193.082
4421	2125749.295
4422	2125413.604
4423	2124984.722
4424	2124579.504
4425	2124132.226
4426	2123615.775
4427	2123239.38
4428	2122864.282
4429	2122502.202
4430	2122109.757
4431	2121743.812
4432	2121261.66
4433	2120874.146
4434	2120419.465
4435	2119970.995
4436	2119544.001
4437	2119168.663
4438	2118852.832
4439	2118509.408
4440	2118038.921
4441	2117567.509
4442	2117154.136
4443	2116714.4
4444	2116402.222
4445	2115985.435
4446	2115452.558
4447	2114936.455
4448	2114528.398
4449	2114086.372
4450	2113698.918
4451	2113307.78
4452	2112974.383
4453	2112564.964
4454	2112093.541
4455	2111630.086
4456	2111188.215
4457	2110768.228
4458	2110426.146
4459	2109978.553
4460	2109536.029
4461	2109214.432
4462	2108933.747
4463	2108563.107
4464	2108103.263
4465	2107708.661
4466	2107263.488
4467	2106856.531
4468	2106366.081
4469	2105957.161
4470	2105648.71
4471	2105292.551
4472	2104835.081
4473	2104507.181
4474	2104116.555
4475	2103739.472
4476	2103297.583
4477	2102843.415
4478	2102567.941
4479	2102241.004
4480	2101797.111
4481	2101384.662
4482	2100933.811
4483	2100566.14
4484	2100171.062
4485	2099825.959
4486	2099496.843
4487	2099131.473
4488	2098726.662
4489	2098330.294
4490	2097892.498
4491	2097618.394
4492	2097302.011
4493	2096992.828
4494	2096676.052
4495	2096316.437
4496	2095928.618
4497	2095562.638
4498	2095112.471
4499	2094689.526
4500	2094321.85
4501	2093898.264
4502	2093461.691
4503	2093058.355
4504	2092640.158
4505	2092225.066
4506	2091801.382
4507	2091480.589
4508	2091198.251
4509	2090752.366
4510	2090309.262
4511	2089879.981
4512	2089490.551
4513	2089007.873
4514	2088634.434
4515	2088201.202
4516	2087752.012
4517	2087286.105
4518	2086950.232
4519	2086579.577
4520	2086130.702
4521	2085633.508
4522	2085311.089
4523	2084891.301
4524	2084580.581
4525	2084276.98
4526	2083920.361
4527	2083549.422
4528	2083077.134
4529	2082671.914
4530	2082336.22
4531	2081962.788
4532	2081512.813
4533	2081192.285
4534	2080927.567
4535	2080594.544
4536	2080298.169
4537	2079919.136
4538	2079474.809
4539	2079100.344
4540	2078671.533
4541	2078219.472
4542	2077826.592
4543	2077411.325
4544	2077111.382
4545	2076697.218
4546	2076383.574
4547	2076090.089
4548	2075634.555
4549	2075224.703
4550	2074774.922
4551	2074385.2
4552	2074048.755
4553	2073588.514
4554	2073299.715
4555	2072851.226
4556	2072441.898
4557	2072002.266
4558	2071612.522
4559	2071311.096
4560	2070793.174
4561	2070436.196
4562	2070075.703
4563	2069686.277
4564	2069272.406
4565	2068865.725
4566	2068396.493
4567	2068118.44
4568	2067789.828
4569	2067322.876
4570	2066949.094
4571	2066521.44
4572	2066136.081
4573	2065737.097
4574	2065307.884
4575	2064880.461
4576	2064553.57
4577	2064104.117
4578	2063782.809
4579	2063371.612
4580	2062972.777
4581	2062617.239
4582	2062256.555
4583	2061956.012
4584	2061612.045
4585	2061114.999
4586	2060667.873
4587	2060182.777
4588	2059889.028
4589	2059470.216
4590	2059130.94
4591	2058740.59
4592	2058312.718
4593	2057932.53
4594	2057471.433
4595	2057135.556
4596	2056689.066
4597	2056389.118
4598	2056007.011
4599	2055773.468
4600	2055357.519
4601	2054937.69
4602	2054592.822
4603	2054142.133
4604	2053710.667
4605	2053360.845
4606	2052952.803
4607	2052495.25
4608	2052206.242
4609	2051722.185
4610	2051350.992
4611	2050903.965
4612	2050566.753
4613	2050300.658
4614	2049977.72
4615	2049636.894
4616	2049226.566
4617	2048800.086
4618	2048492.717
4619	2048102.097
4620	2047643.697
4621	2047249.12
4622	2046905.43
4623	2046452.9
4624	2046014.094
4625	2045662.335
4626	2045227.713
4627	2044852.323
4628	2044414.619
4629	2044065.499
4630	2043697.353
4631	2043295.019
4632	2043024.335
4633	2042698.36
4634	2042409.846
4635	2042016.254
4636	2041585.471
4637	2041226.052
4638	2040807.892
4639	2040368.091
4640	2039922.838
4641	2039494.738
4642	2039130.331
4643	2038867.894
4644	2038548.449
4645	2038181.071
4646	2037734.811
4647	2037471.339
4648	2037138.634
4649	2036845.771
4650	2036492.309
4651	2036189.864
4652	2035927.701
4653	2035490.968
4654	2035127.162
4655	2034752.119
4656	2034331.22
4657	2033899.026
4658	2033472.094
4659	2033121.381
4660	2032828.726
4661	2032323.884
4662	2031938.423
4663	2031576.145
4664	2031252.607
4665	2030848.659
4666	2030444.159
4667	2029983.824
4668	2029532.265
4669	2029134.098
4670	2028773.185
4671	2028489.974
4672	2028126.944
4673	2027765.742
4674	2027439.769
4675	2027028.58
4676	2026584.171
4677	2026246.858
4678	2025894.953
4679	2025485.295
4680	2025125.528
4681	2024715.193
4682	2024287.344
4683	2023857.863
4684	2023592.011
4685	2023250.618
4686	2022861.512
4687	2022499.019
4688	2022084.042
4689	2021723.775
4690	2021247.576
4691	2020869.907
4692	2020496.708
4693	2020107.446
4694	2019728.953
4695	2019280.685
4696	2018930.544
4697	2018601.024
4698	2018214.093
4699	2017884.18
4700	2017428.271
4701	2017049.447
4702	2016707.277
4703	2016428.542
4704	2015932.007
4705	2015619.684
4706	2015356.368
4707	2015052.132
4708	2014767.607
4709	2014426.552
4710	2014103.812
4711	2013688.683
4712	2013199.891
4713	2012939.311
4714	2012542.738
4715	2012277.494
4716	2011951.785
4717	2011595.655
4718	2011209.268
4719	2010842.864
4720	2010486.229
4721	2010042.06
4722	2009556.023
4723	2009104.974
4724	2008629.698
4725	2008211.4
4726	2007853.035
4727	2007497.919
4728	2007095.269
4729	2006684.489
4730	2006432.364
4731	2006135.603
4732	2005721.283
4733	2005380.56
4734	2005102.28
4735	2004809.624
4736	2004422.033
4737	2004054.891
4738	2003721.716
4739	2003376.347
4740	2003138.46
4741	2002776.234
4742	2002323.647
4743	2002045.608
4744	2001678.75
4745	2001346.652
4746	2001071.787
4747	2000800.638
4748	2000343.901
4749	1999892.872
4750	1999592.758
4751	1999139.801
4752	1998756.626
4753	1998424.635
4754	1998114.332
4755	1997835.782
4756	1997531.302
4757	1997184.873
4758	1996815.58
4759	1996449.179
4760	1996070.983
4761	1995692.054
4762	1995374.714
4763	1995025.131
4764	1994699.745
4765	1994407.755
4766	1994052.636
4767	1993655.819
4768	1993262.532
4769	1992923.85
4770	1992515.45
4771	1992068.741
4772	1991709.816
4773	1991355.923
